,open,high,low,close,volume,ticker
2024-06-25 13:30:00,33.04999923706055,33.09000015258789,32.77000045776367,32.779998779296875,208927.0,CSX
2024-06-25 13:31:00,32.77239990234375,32.775001525878906,32.650001525878906,32.650001525878906,57111.0,CSX
2024-06-25 13:32:00,32.65999984741211,32.779998779296875,32.58000183105469,32.72999954223633,60651.0,CSX
2024-06-25 13:33:00,32.72999954223633,32.75,32.599998474121094,32.619998931884766,65069.0,CSX
2024-06-25 13:34:00,32.63999938964844,32.709999084472656,32.584999084472656,32.64500045776367,50837.0,CSX
2024-06-25 13:35:00,32.650001525878906,32.70000076293945,32.61000061035156,32.61000061035156,41768.0,CSX
2024-06-25 13:36:00,32.619998931884766,32.70000076293945,32.599998474121094,32.685001373291016,63624.0,CSX
2024-06-25 13:37:00,32.68000030517578,32.720001220703125,32.61000061035156,32.630001068115234,32636.0,CSX
2024-06-25 13:38:00,32.619998931884766,32.619998931884766,32.51499938964844,32.51499938964844,37761.0,CSX
2024-06-25 13:39:00,32.5099983215332,32.5099983215332,32.3849983215332,32.415000915527344,22328.0,CSX
2024-06-25 13:40:00,32.40999984741211,32.5099983215332,32.38999938964844,32.459999084472656,96159.0,CSX
2024-06-25 13:41:00,32.45500183105469,32.529998779296875,32.45500183105469,32.525001525878906,37370.0,CSX
2024-06-25 13:42:00,32.52000045776367,32.52000045776367,32.439998626708984,32.44499969482422,22921.0,CSX
2024-06-25 13:43:00,32.42499923706055,32.439998626708984,32.39500045776367,32.43000030517578,26938.0,CSX
2024-06-25 13:44:00,32.439998626708984,32.470001220703125,32.400001525878906,32.43000030517578,35592.0,CSX
2024-06-25 13:45:00,32.41999816894531,32.41999816894531,32.380001068115234,32.38999938964844,14984.0,CSX
2024-06-25 13:46:00,32.375,32.375,32.29499816894531,32.30160140991211,35547.0,CSX
2024-06-25 13:47:00,32.30500030517578,32.334999084472656,32.30500030517578,32.32500076293945,21101.0,CSX
2024-06-25 13:48:00,32.30500030517578,32.40999984741211,32.30500030517578,32.380001068115234,41367.0,CSX
2024-06-25 13:49:00,32.375,32.45009994506836,32.369998931884766,32.45009994506836,101858.0,CSX
2024-06-25 13:50:00,32.45000076293945,32.51919937133789,32.440101623535156,32.505001068115234,46230.0,CSX
2024-06-25 13:51:00,32.5099983215332,32.529998779296875,32.48500061035156,32.4900016784668,28311.0,CSX
