,open,high,low,close,volume,ticker
2024-06-25 13:31:00,277.7300109863281,277.7300109863281,277.7300109863281,277.7300109863281,2088.0,ESS
2024-06-25 13:32:00,,,,,,ESS
2024-06-25 13:33:00,,,,,,ESS
2024-06-25 13:34:00,,,,,,ESS
2024-06-25 13:35:00,277.739990234375,277.739990234375,277.739990234375,277.739990234375,158.0,ESS
2024-06-25 13:36:00,277.739990234375,277.739990234375,277.739990234375,277.739990234375,1046.0,ESS
2024-06-25 13:37:00,,,,,,ESS
2024-06-25 13:38:00,,,,,,ESS
2024-06-25 13:39:00,,,,,,ESS
2024-06-25 13:40:00,,,,,,ESS
2024-06-25 13:41:00,,,,,,ESS
2024-06-25 13:42:00,,,,,,ESS
2024-06-25 13:43:00,,,,,,ESS
2024-06-25 13:44:00,,,,,,ESS
2024-06-25 13:45:00,,,,,,ESS
2024-06-25 13:46:00,277.6050109863281,277.6050109863281,277.6050109863281,277.6050109863281,488.0,ESS
2024-06-25 13:47:00,,,,,,ESS
2024-06-25 13:48:00,277.70001220703125,277.70001220703125,277.0,277.0,1489.0,ESS
2024-06-25 13:49:00,,,,,,ESS
2024-06-25 13:50:00,,,,,,ESS
2024-06-25 13:51:00,,,,,,ESS
2024-06-25 13:52:00,,,,,,ESS
2024-06-25 13:53:00,,,,,,ESS
2024-06-25 13:54:00,,,,,,ESS
2024-06-25 13:55:00,,,,,,ESS
2024-06-25 13:56:00,,,,,,ESS
2024-06-25 13:57:00,276.94000244140625,276.94000244140625,276.94000244140625,276.94000244140625,858.0,ESS
2024-06-25 13:58:00,,,,,,ESS
2024-06-25 13:59:00,,,,,,ESS
2024-06-25 14:00:00,277.9049987792969,277.9049987792969,277.9049987792969,277.9049987792969,605.0,ESS
2024-06-25 14:01:00,,,,,,ESS
2024-06-25 14:02:00,,,,,,ESS
2024-06-25 14:03:00,277.01190185546875,277.01190185546875,277.01190185546875,277.01190185546875,1150.0,ESS
2024-06-25 14:04:00,,,,,,ESS
2024-06-25 14:05:00,,,,,,ESS
2024-06-25 14:06:00,,,,,,ESS
2024-06-25 14:07:00,,,,,,ESS
2024-06-25 14:08:00,,,,,,ESS
2024-06-25 14:09:00,,,,,,ESS
2024-06-25 14:10:00,,,,,,ESS
2024-06-25 14:11:00,,,,,,ESS
2024-06-25 14:12:00,,,,,,ESS
2024-06-25 14:13:00,,,,,,ESS
2024-06-25 14:14:00,277.6499938964844,277.6499938964844,277.6499938964844,277.6499938964844,175.0,ESS
2024-06-25 14:15:00,277.989990234375,277.989990234375,277.989990234375,277.989990234375,1164.0,ESS
2024-06-25 14:16:00,,,,,,ESS
2024-06-25 14:17:00,,,,,,ESS
2024-06-25 14:18:00,,,,,,ESS
2024-06-25 14:19:00,,,,,,ESS
2024-06-25 14:20:00,278.489990234375,278.489990234375,278.489990234375,278.489990234375,1099.0,ESS
2024-06-25 14:21:00,,,,,,ESS
2024-06-25 14:22:00,,,,,,ESS
2024-06-25 14:23:00,,,,,,ESS
2024-06-25 14:24:00,,,,,,ESS
2024-06-25 14:25:00,277.0,277.0,277.0,277.0,539.0,ESS
2024-06-25 14:26:00,277.3786926269531,277.3786926269531,277.3786926269531,277.3786926269531,990.0,ESS
2024-06-25 14:27:00,,,,,,ESS
2024-06-25 14:28:00,276.5199890136719,276.5199890136719,276.5199890136719,276.5199890136719,353.0,ESS
2024-06-25 14:29:00,,,,,,ESS
2024-06-25 14:30:00,276.6412048339844,276.6412048339844,276.6412048339844,276.6412048339844,556.0,ESS
2024-06-25 14:31:00,,,,,,ESS
2024-06-25 14:32:00,,,,,,ESS
2024-06-25 14:33:00,,,,,,ESS
2024-06-25 14:34:00,,,,,,ESS
2024-06-25 14:35:00,276.4200134277344,276.4200134277344,275.8599853515625,275.8599853515625,1241.0,ESS
2024-06-25 14:36:00,,,,,,ESS
2024-06-25 14:37:00,276.760009765625,276.760009765625,276.760009765625,276.760009765625,450.0,ESS
2024-06-25 14:38:00,276.6499938964844,276.6499938964844,276.6300048828125,276.6300048828125,257.0,ESS
2024-06-25 14:39:00,276.6499938964844,276.6499938964844,276.6499938964844,276.6499938964844,433.0,ESS
2024-06-25 14:40:00,276.3500061035156,276.3500061035156,276.3500061035156,276.3500061035156,510.0,ESS
2024-06-25 14:41:00,,,,,,ESS
2024-06-25 14:42:00,,,,,,ESS
2024-06-25 14:43:00,,,,,,ESS
2024-06-25 14:44:00,276.68499755859375,276.68499755859375,276.68499755859375,276.68499755859375,724.0,ESS
2024-06-25 14:45:00,,,,,,ESS
2024-06-25 14:46:00,,,,,,ESS
2024-06-25 14:47:00,,,,,,ESS
2024-06-25 14:48:00,,,,,,ESS
2024-06-25 14:49:00,,,,,,ESS
2024-06-25 14:50:00,276.7799987792969,276.7799987792969,276.7799987792969,276.7799987792969,633.0,ESS
2024-06-25 14:51:00,,,,,,ESS
2024-06-25 14:52:00,,,,,,ESS
2024-06-25 14:53:00,,,,,,ESS
2024-06-25 14:54:00,277.2749938964844,277.2749938964844,277.2749938964844,277.2749938964844,367.0,ESS
2024-06-25 14:55:00,,,,,,ESS
2024-06-25 14:56:00,,,,,,ESS
2024-06-25 14:57:00,,,,,,ESS
2024-06-25 14:58:00,276.3800048828125,276.3800048828125,276.3800048828125,276.3800048828125,828.0,ESS
2024-06-25 14:59:00,,,,,,ESS
2024-06-25 15:00:00,,,,,,ESS
2024-06-25 15:01:00,276.2300109863281,276.2300109863281,276.2300109863281,276.2300109863281,755.0,ESS
2024-06-25 15:02:00,,,,,,ESS
2024-06-25 15:03:00,,,,,,ESS
2024-06-25 15:04:00,,,,,,ESS
2024-06-25 15:05:00,,,,,,ESS
2024-06-25 15:06:00,,,,,,ESS
2024-06-25 15:07:00,,,,,,ESS
2024-06-25 15:08:00,,,,,,ESS
2024-06-25 15:09:00,,,,,,ESS
2024-06-25 15:10:00,276.2049865722656,276.2049865722656,276.07000732421875,276.07000732421875,412.0,ESS
2024-06-25 15:11:00,,,,,,ESS
2024-06-25 15:12:00,276.1700134277344,276.1700134277344,276.1700134277344,276.1700134277344,451.0,ESS
2024-06-25 15:13:00,,,,,,ESS
2024-06-25 15:14:00,276.1700134277344,276.1700134277344,275.9620056152344,275.9620056152344,1083.0,ESS
2024-06-25 15:15:00,,,,,,ESS
2024-06-25 15:16:00,276.1600036621094,276.1600036621094,275.9100036621094,275.9100036621094,1266.0,ESS
2024-06-25 15:17:00,,,,,,ESS
2024-06-25 15:18:00,,,,,,ESS
2024-06-25 15:19:00,,,,,,ESS
