,open,high,low,close,volume,ticker
2024-06-25 13:30:00,439.80999755859375,439.80999755859375,439.80999755859375,439.80999755859375,2505.0,AMP
2024-06-25 13:31:00,441.2049865722656,441.2049865722656,441.2049865722656,441.2049865722656,1062.0,AMP
2024-06-25 13:32:00,440.8399963378906,440.8399963378906,439.9200134277344,439.9200134277344,719.0,AMP
2024-06-25 13:33:00,439.18499755859375,439.18499755859375,439.18499755859375,439.18499755859375,152.0,AMP
2024-06-25 13:34:00,439.18499755859375,440.6199951171875,439.18499755859375,439.7099914550781,2494.0,AMP
2024-06-25 13:35:00,,,,,,AMP
2024-06-25 13:36:00,,,,,,AMP
2024-06-25 13:37:00,439.6000061035156,439.6000061035156,439.5400085449219,439.5400085449219,855.0,AMP
2024-06-25 13:38:00,,,,,,AMP
2024-06-25 13:39:00,439.6449890136719,440.0874938964844,439.2349853515625,439.7107849121094,894.0,AMP
2024-06-25 13:40:00,440.29998779296875,440.95001220703125,439.8599853515625,440.3500061035156,2905.0,AMP
2024-06-25 13:41:00,440.3500061035156,440.3500061035156,440.3500061035156,440.3500061035156,283.0,AMP
2024-06-25 13:42:00,,,,,,AMP
2024-06-25 13:43:00,440.3599853515625,440.3599853515625,440.3599853515625,440.3599853515625,546.0,AMP
2024-06-25 13:44:00,,,,,,AMP
2024-06-25 13:45:00,,,,,,AMP
2024-06-25 13:46:00,,,,,,AMP
2024-06-25 13:47:00,439.75,440.0249938964844,438.80999755859375,439.1400146484375,2621.0,AMP
2024-06-25 13:48:00,,,,,,AMP
2024-06-25 13:49:00,,,,,,AMP
2024-06-25 13:50:00,439.05499267578125,439.05499267578125,439.05499267578125,439.05499267578125,782.0,AMP
2024-06-25 13:51:00,,,,,,AMP
2024-06-25 13:52:00,,,,,,AMP
2024-06-25 13:53:00,,,,,,AMP
2024-06-25 13:54:00,439.3699951171875,439.3699951171875,439.05499267578125,439.05499267578125,301.0,AMP
2024-06-25 13:55:00,438.7650146484375,439.3699951171875,438.7650146484375,439.114990234375,1358.0,AMP
2024-06-25 13:56:00,,,,,,AMP
2024-06-25 13:57:00,439.56500244140625,439.56500244140625,439.56500244140625,439.56500244140625,228.0,AMP
