,open,high,low,close,volume,ticker
2024-06-25 13:30:00,134.0,134.0,134.0,134.0,12121.0,YUM
2024-06-25 13:31:00,133.94000244140625,133.94000244140625,133.94000244140625,133.94000244140625,520.0,YUM
2024-06-25 13:32:00,133.94000244140625,133.9499969482422,133.8000030517578,133.8000030517578,769.0,YUM
2024-06-25 13:33:00,133.63999938964844,133.66000366210938,133.63999938964844,133.63999938964844,903.0,YUM
2024-06-25 13:34:00,133.9250030517578,133.9250030517578,133.9250030517578,133.9250030517578,563.0,YUM
2024-06-25 13:35:00,133.6699981689453,133.6699981689453,133.60000610351562,133.60000610351562,1582.0,YUM
2024-06-25 13:36:00,133.39999389648438,133.52000427246094,133.39999389648438,133.52000427246094,602.0,YUM
2024-06-25 13:37:00,133.3800048828125,133.3800048828125,133.3800048828125,133.3800048828125,258.0,YUM
2024-06-25 13:38:00,133.56500244140625,133.56500244140625,133.56500244140625,133.56500244140625,354.0,YUM
2024-06-25 13:39:00,133.3699951171875,133.3699951171875,133.3699951171875,133.3699951171875,375.0,YUM
2024-06-25 13:40:00,133.57000732421875,133.57000732421875,133.57000732421875,133.57000732421875,141.0,YUM
2024-06-25 13:41:00,133.41000366210938,133.57000732421875,133.3699951171875,133.3800048828125,4073.0,YUM
2024-06-25 13:42:00,133.52999877929688,133.77000427246094,133.4550018310547,133.77000427246094,4365.0,YUM
2024-06-25 13:43:00,,,,,,YUM
2024-06-25 13:44:00,133.80499267578125,133.8699951171875,133.80499267578125,133.8699951171875,657.0,YUM
2024-06-25 13:45:00,133.88999938964844,133.88999938964844,133.88999938964844,133.88999938964844,231.0,YUM
2024-06-25 13:46:00,133.89500427246094,133.89500427246094,133.8928985595703,133.8928985595703,1081.0,YUM
2024-06-25 13:47:00,133.75999450683594,133.75999450683594,133.74000549316406,133.74000549316406,1128.0,YUM
2024-06-25 13:48:00,133.73500061035156,133.73500061035156,133.69000244140625,133.69000244140625,1616.0,YUM
2024-06-25 13:49:00,133.7550048828125,133.86500549316406,133.7550048828125,133.8350067138672,1568.0,YUM
2024-06-25 13:50:00,133.75,133.75,133.6300048828125,133.6300048828125,416.0,YUM
2024-06-25 13:51:00,133.6300048828125,133.6699981689453,133.5399932861328,133.5500030517578,1840.0,YUM
2024-06-25 13:52:00,133.6199951171875,133.6199951171875,133.614501953125,133.614501953125,588.0,YUM
2024-06-25 13:53:00,133.52999877929688,133.52999877929688,133.42999267578125,133.42999267578125,356.0,YUM
2024-06-25 13:54:00,133.5449981689453,133.5449981689453,133.39999389648438,133.39999389648438,783.0,YUM
2024-06-25 13:55:00,133.67999267578125,133.67999267578125,133.67999267578125,133.67999267578125,315.0,YUM
2024-06-25 13:56:00,133.5449981689453,133.5449981689453,133.3300018310547,133.3300018310547,1406.0,YUM
2024-06-25 13:57:00,133.3000030517578,133.33999633789062,133.3000030517578,133.33999633789062,346.0,YUM
2024-06-25 13:58:00,133.41000366210938,133.41000366210938,133.30999755859375,133.30999755859375,858.0,YUM
