,open,high,low,close,volume,ticker
2024-06-25 13:30:00,157.11000061035156,157.92999267578125,156.17999267578125,157.1649932861328,13112.0,JBHT
2024-06-25 13:31:00,,,,,,JBHT
2024-06-25 13:32:00,,,,,,JBHT
2024-06-25 13:33:00,156.3800048828125,156.3800048828125,156.3800048828125,156.3800048828125,189.0,JBHT
2024-06-25 13:34:00,157.2100067138672,157.2100067138672,156.33999633789062,156.33999633789062,1068.0,JBHT
2024-06-25 13:35:00,156.07000732421875,156.44749450683594,156.07000732421875,156.44749450683594,612.0,JBHT
2024-06-25 13:36:00,156.47000122070312,156.47000122070312,156.22000122070312,156.22000122070312,972.0,JBHT
2024-06-25 13:37:00,156.5050048828125,156.5050048828125,156.5050048828125,156.5050048828125,205.0,JBHT
2024-06-25 13:38:00,156.25999450683594,156.25999450683594,155.99000549316406,155.99000549316406,1571.0,JBHT
2024-06-25 13:39:00,155.80999755859375,155.80999755859375,155.80999755859375,155.80999755859375,454.0,JBHT
2024-06-25 13:40:00,,,,,,JBHT
2024-06-25 13:41:00,155.7100067138672,156.02999877929688,155.7100067138672,155.7550048828125,3109.0,JBHT
2024-06-25 13:42:00,155.75,155.98500061035156,155.57000732421875,155.57000732421875,2319.0,JBHT
2024-06-25 13:43:00,155.5800018310547,155.77999877929688,155.5749969482422,155.63499450683594,1961.0,JBHT
2024-06-25 13:44:00,155.80999755859375,156.0500030517578,155.68499755859375,156.0500030517578,7833.0,JBHT
2024-06-25 13:45:00,156.09500122070312,156.10000610351562,156.0,156.10000610351562,1108.0,JBHT
2024-06-25 13:46:00,155.97999572753906,155.97999572753906,155.97999572753906,155.97999572753906,722.0,JBHT
2024-06-25 13:47:00,155.94000244140625,156.0850067138672,155.94000244140625,156.0399932861328,1365.0,JBHT
2024-06-25 13:48:00,155.97000122070312,156.5399932861328,155.97000122070312,156.5399932861328,2461.0,JBHT
2024-06-25 13:49:00,156.57000732421875,156.72000122070312,156.5500030517578,156.72000122070312,1184.0,JBHT
2024-06-25 13:50:00,,,,,,JBHT
2024-06-25 13:51:00,156.60000610351562,156.60000610351562,156.5,156.5,1952.0,JBHT
2024-06-25 13:52:00,156.30999755859375,156.30999755859375,156.0,156.23500061035156,5322.0,JBHT
2024-06-25 13:53:00,156.5399932861328,156.5399932861328,156.5399932861328,156.5399932861328,1485.0,JBHT
2024-06-25 13:54:00,156.1999969482422,156.1999969482422,156.1999969482422,156.1999969482422,400.0,JBHT
2024-06-25 13:55:00,156.2100067138672,156.2100067138672,156.2100067138672,156.2100067138672,377.0,JBHT
2024-06-25 13:56:00,156.1699981689453,156.44000244140625,156.1699981689453,156.44000244140625,766.0,JBHT
2024-06-25 13:57:00,156.3699951171875,156.3699951171875,156.3699951171875,156.3699951171875,328.0,JBHT
2024-06-25 13:58:00,156.4600067138672,156.69000244140625,156.4600067138672,156.55999755859375,1871.0,JBHT
2024-06-25 13:59:00,,,,,,JBHT
2024-06-25 14:00:00,156.08999633789062,156.47999572753906,155.9199981689453,156.1300048828125,2330.0,JBHT
2024-06-25 14:01:00,156.13499450683594,156.13499450683594,156.13499450683594,156.13499450683594,388.0,JBHT
2024-06-25 14:02:00,156.30999755859375,156.44000244140625,156.16000366210938,156.44000244140625,1528.0,JBHT
2024-06-25 14:03:00,,,,,,JBHT
2024-06-25 14:04:00,156.37879943847656,156.50999450683594,156.37879943847656,156.46499633789062,1083.0,JBHT
2024-06-25 14:05:00,156.46499633789062,156.46499633789062,156.46499633789062,156.46499633789062,1316.0,JBHT
2024-06-25 14:06:00,156.58999633789062,156.58999633789062,156.4199981689453,156.4199981689453,780.0,JBHT
2024-06-25 14:07:00,156.4199981689453,156.47000122070312,156.4199981689453,156.4199981689453,939.0,JBHT
2024-06-25 14:08:00,156.5050048828125,156.63059997558594,156.5050048828125,156.5449981689453,2785.0,JBHT
2024-06-25 14:09:00,156.59500122070312,156.60499572753906,156.57000732421875,156.60499572753906,1418.0,JBHT
2024-06-25 14:10:00,156.77999877929688,156.86000061035156,156.77999877929688,156.86000061035156,772.0,JBHT
2024-06-25 14:11:00,157.06500244140625,157.0800018310547,157.06500244140625,157.07000732421875,1809.0,JBHT
2024-06-25 14:12:00,157.2100067138672,157.2899932861328,157.1300048828125,157.14500427246094,1615.0,JBHT
2024-06-25 14:13:00,157.02999877929688,157.1199951171875,156.97000122070312,156.97000122070312,2574.0,JBHT
2024-06-25 14:14:00,157.0,157.22999572753906,156.9499969482422,157.22999572753906,3402.0,JBHT
2024-06-25 14:15:00,157.4250030517578,157.4250030517578,157.4199981689453,157.4199981689453,1051.0,JBHT
2024-06-25 14:16:00,,,,,,JBHT
2024-06-25 14:17:00,157.5399932861328,157.5399932861328,157.17999267578125,157.36000061035156,3383.0,JBHT
2024-06-25 14:18:00,157.2100067138672,157.375,157.16000366210938,157.16000366210938,2254.0,JBHT
2024-06-25 14:19:00,157.0,157.02499389648438,156.6300048828125,156.6300048828125,3518.0,JBHT
2024-06-25 14:20:00,,,,,,JBHT
2024-06-25 14:21:00,156.5,156.68499755859375,156.5,156.66000366210938,5877.0,JBHT
2024-06-25 14:22:00,156.60000610351562,156.64500427246094,156.50999450683594,156.50999450683594,2488.0,JBHT
2024-06-25 14:23:00,156.5500030517578,156.56500244140625,156.5500030517578,156.56500244140625,1362.0,JBHT
2024-06-25 14:24:00,156.5500030517578,156.5500030517578,156.5500030517578,156.5500030517578,276.0,JBHT
2024-06-25 14:25:00,156.4600067138672,156.4600067138672,156.16000366210938,156.16000366210938,1966.0,JBHT
2024-06-25 14:26:00,156.00999450683594,156.16000366210938,156.00999450683594,156.16000366210938,7480.0,JBHT
2024-06-25 14:27:00,156.32000732421875,156.375,156.32000732421875,156.375,1866.0,JBHT
2024-06-25 14:28:00,,,,,,JBHT
2024-06-25 14:29:00,156.3699951171875,156.3699951171875,156.3699951171875,156.3699951171875,778.0,JBHT
2024-06-25 14:30:00,,,,,,JBHT
2024-06-25 14:31:00,156.30999755859375,156.375,156.30999755859375,156.375,518.0,JBHT
2024-06-25 14:32:00,156.3300018310547,156.3300018310547,156.3300018310547,156.3300018310547,526.0,JBHT
2024-06-25 14:33:00,,,,,,JBHT
2024-06-25 14:34:00,156.41000366210938,156.46499633789062,156.3000030517578,156.46499633789062,792.0,JBHT
2024-06-25 14:35:00,156.43499755859375,156.5500030517578,156.42999267578125,156.4499969482422,1298.0,JBHT
2024-06-25 14:36:00,,,,,,JBHT
2024-06-25 14:37:00,156.36000061035156,156.4149932861328,156.35000610351562,156.4149932861328,535.0,JBHT
2024-06-25 14:38:00,156.47999572753906,156.47999572753906,156.30999755859375,156.30999755859375,1546.0,JBHT
2024-06-25 14:39:00,156.33999633789062,156.3800048828125,156.27000427246094,156.3800048828125,1816.0,JBHT
