,open,high,low,close,volume,ticker
2024-06-25 13:30:00,276.8500061035156,276.989990234375,276.7300109863281,276.8500061035156,242867,V
2024-06-25 13:31:00,277.44000244140625,277.5799865722656,277.260009765625,277.260009765625,38750,V
2024-06-25 13:32:00,277.3550109863281,277.3550109863281,277.0199890136719,277.0874938964844,27795,V
2024-06-25 13:33:00,277.05999755859375,277.2200012207031,277.0,277.18499755859375,31051,V
2024-06-25 13:34:00,277.3999938964844,277.3999938964844,277.20001220703125,277.3599853515625,21973,V
2024-06-25 13:35:00,277.32000732421875,277.510009765625,277.32000732421875,277.42999267578125,52000,V
2024-06-25 13:36:00,277.4800109863281,277.7099914550781,277.44000244140625,277.5799865722656,9613,V
2024-06-25 13:37:00,277.5799865722656,277.9291076660156,277.5,277.5299987792969,31920,V
2024-06-25 13:38:00,277.6000061035156,277.6000061035156,277.3699951171875,277.43499755859375,17083,V
2024-06-25 13:39:00,277.3699951171875,277.6000061035156,277.29998779296875,277.3900146484375,17817,V
2024-06-25 13:40:00,277.6400146484375,277.6400146484375,277.3999938964844,277.4849853515625,12836,V
2024-06-25 13:41:00,277.44000244140625,277.6152038574219,277.29998779296875,277.32501220703125,22113,V
2024-06-25 13:42:00,277.3299865722656,277.5299987792969,277.31500244140625,277.4100036621094,17589,V
2024-06-25 13:43:00,277.3699951171875,277.3900146484375,276.9700012207031,277.0400085449219,18852,V
2024-06-25 13:44:00,277.07501220703125,277.07501220703125,276.8399963378906,276.92999267578125,22997,V
2024-06-25 13:45:00,276.92999267578125,276.92999267578125,276.32000732421875,276.44158935546875,27711,V
2024-06-25 13:46:00,276.42999267578125,276.56500244140625,276.4100036621094,276.4649963378906,15234,V
2024-06-25 13:47:00,276.4549865722656,276.5,276.29998779296875,276.4200134277344,21012,V
2024-06-25 13:48:00,276.4200134277344,276.4200134277344,275.9200134277344,276.0450134277344,27084,V
2024-06-25 13:49:00,276.0079040527344,276.1300048828125,275.94000244140625,276.1000061035156,11631,V
2024-06-25 13:50:00,276.04998779296875,276.06500244140625,275.9599914550781,275.9599914550781,14023,V
2024-06-25 13:51:00,276.0249938964844,276.2325134277344,275.92999267578125,276.2325134277344,26458,V
2024-06-25 13:52:00,276.19000244140625,276.3399963378906,276.1300048828125,276.29998779296875,8189,V
2024-06-25 13:53:00,276.2799987792969,276.2799987792969,276.17999267578125,276.17999267578125,17202,V
2024-06-25 13:54:00,276.2300109863281,276.2300109863281,275.9750061035156,275.989990234375,14291,V
2024-06-25 13:55:00,275.989990234375,276.1499938964844,275.9200134277344,276.0150146484375,19448,V
2024-06-25 13:56:00,276.0150146484375,276.0150146484375,275.760009765625,275.8500061035156,13625,V
2024-06-25 13:57:00,275.8299865722656,275.9200134277344,275.614990234375,275.7200012207031,19053,V
2024-06-25 13:58:00,275.7149963378906,275.97149658203125,275.6400146484375,275.94000244140625,17811,V
2024-06-25 13:59:00,276.010009765625,276.0899963378906,275.6199951171875,275.6400146484375,30773,V
2024-06-25 14:00:00,275.67999267578125,275.8800048828125,275.6400146484375,275.7699890136719,15099,V
2024-06-25 14:01:00,275.7699890136719,275.7699890136719,275.55999755859375,275.6400146484375,27104,V
2024-06-25 14:02:00,275.69000244140625,275.69000244140625,275.4599914550781,275.4599914550781,21409,V
2024-06-25 14:03:00,275.4649963378906,275.6099853515625,275.2099914550781,275.55999755859375,27801,V
2024-06-25 14:04:00,275.55499267578125,275.7449951171875,275.4800109863281,275.7449951171875,13823,V
2024-06-25 14:05:00,275.7349853515625,275.7349853515625,275.55999755859375,275.5799865722656,26042,V
2024-06-25 14:06:00,275.5799865722656,275.7200012207031,275.5,275.7200012207031,13884,V
2024-06-25 14:07:00,275.7349853515625,275.7699890136719,275.7099914550781,275.739990234375,15550,V
2024-06-25 14:08:00,275.7200012207031,275.739990234375,275.6300048828125,275.69500732421875,12910,V
2024-06-25 14:09:00,275.7049865722656,275.7583923339844,275.4200134277344,275.4200134277344,23818,V
2024-06-25 14:10:00,275.4700012207031,275.7799987792969,275.4700012207031,275.67498779296875,19367,V
2024-06-25 14:11:00,275.67498779296875,275.7300109863281,275.6199951171875,275.6300048828125,13930,V
2024-06-25 14:12:00,275.67498779296875,275.7121887207031,275.6300048828125,275.69000244140625,6947,V
2024-06-25 14:13:00,275.69000244140625,275.7699890136719,275.6499938964844,275.69000244140625,16222,V
2024-06-25 14:14:00,275.70001220703125,275.7900085449219,275.6000061035156,275.6499938964844,18121,V
2024-06-25 14:15:00,275.6499938964844,275.7200012207031,275.6199951171875,275.7200012207031,15055,V
2024-06-25 14:16:00,275.7200012207031,276.06500244140625,275.67999267578125,276.06500244140625,13100,V
2024-06-25 14:17:00,276.0469970703125,276.2699890136719,276.0404052734375,276.2449951171875,7725,V
2024-06-25 14:18:00,276.2699890136719,276.4150085449219,276.25,276.4150085449219,11044,V
2024-06-25 14:19:00,276.4049987792969,276.45001220703125,276.3399963378906,276.364990234375,13924,V
2024-06-25 14:20:00,276.364990234375,276.4200134277344,276.32000732421875,276.3599853515625,21072,V
2024-06-25 14:21:00,276.3599853515625,276.6300048828125,276.3599853515625,276.6099853515625,8978,V
2024-06-25 14:22:00,276.5799865722656,276.6300048828125,276.5400085449219,276.5899963378906,15005,V
